ra,ano_cohorte,fase,turma,nome,ano_nascimento,data_nasc,idade_referencia,genero,ano_ingresso,instituicao_ensino,escola,status_aluno,pedra_20,pedra_21,pedra_22,pedra_23,pedra_atual,inde_cohorte,inde_hist_22,inde_hist_23,inde_hist_24,cg,cf,ct,n_avaliacoes,iaa,ieg,ips,ida,ipv,ian,ipp,mat,por,ing,indicado,atingiu_pv,fase_ideal,defasagem,rec_psicologia,destaque_ieg,destaque_ida,destaque_ipv,previsao_defasagem,prob_defasagem,prob_defasagem_pct
RA-55,2022,5,B,Aluno-55,2006.0,,16.0,Feminino,2017.0,Escola Pública,,,Ametista,Ametista,Ágata,,Ágata,6.576,6.576,,,634.0,38.0,12.0,3.0,7.1,7.6,5.6,7.5,6.5,5.0,,6.7,7.8,7.9,Não,Não,Fase 6 (2º EM),-1.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9135936994286734,91.36
RA-56,2022,5,B,Aluno-56,2007.0,,15.0,Feminino,2019.0,Rede Decisão,,,Topázio,Topázio,Topázio,,Topázio,8.404,8.404,,,46.0,7.0,1.0,3.0,10.0,10.0,7.5,7.0,8.25,10.0,,4.5,6.5,10.0,Não,Não,Fase 5 (1º EM),0.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,0,0.154436222935434,15.44
RA-57,2022,5,B,Aluno-57,2006.0,,16.0,Masculino,2017.0,Rede Decisão,,,Ametista,Ametista,Ametista,,Ametista,7.305,7.305,,,388.0,25.0,10.0,3.0,7.1,8.1,5.6,8.4,7.875,5.0,,9.0,7.0,9.3,Não,Não,Fase 6 (2º EM),-1.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.8741211047704031,87.41
RA-58,2022,5,B,Aluno-58,2007.0,,15.0,Masculino,2017.0,Rede Decisão,,,Topázio,Topázio,Topázio,,Topázio,8.136,8.136,,,103.0,9.0,3.0,3.0,9.6,9.2,6.3,7.2,8.125,10.0,,4.5,8.0,9.0,Não,Não,Fase 5 (1º EM),0.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,0,0.18429534349988452,18.43
RA-59,2022,5,B,Aluno-59,2005.0,,17.0,Masculino,2022.0,Escola Pública,,,,,Ametista,,Ametista,7.642,7.642,,,257.0,15.0,7.0,3.0,9.2,9.3,7.5,7.2,7.917,5.0,,7.0,5.7,8.8,Não,Não,Fase 7 (3º EM),-2.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.7886542349044858,78.87
RA-60,2022,5,B,Aluno-60,2004.0,,18.0,Feminino,2021.0,Escola Pública,,,,Quartzo,Quartzo,,Quartzo,5.537,5.537,,,787.0,53.0,16.0,3.0,6.7,6.0,7.5,4.9,6.167,2.5,,5.0,6.2,3.5,Não,Não,Fase 8 (Universitários),-3.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9615120377911408,96.15
RA-61,2022,5,B,Aluno-61,2007.0,,15.0,Masculino,2021.0,Escola Pública,,,,Ágata,Ametista,,Ametista,7.533,7.533,,,298.0,20.0,8.0,3.0,9.2,7.4,7.5,5.8,7.875,10.0,,1.7,6.3,9.3,Sim,Não,Fase 5 (1º EM),0.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.5172566870765892,51.73
RA-62,2022,5,B,Aluno-62,2005.0,,17.0,Masculino,2022.0,Escola Pública,,,,,Ametista,,Ametista,7.891,7.891,,,173.0,11.0,4.0,3.0,8.8,9.4,7.5,9.3,7.25,5.0,,8.5,10.0,,Sim,Não,Fase 7 (3º EM),-2.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.6642533839205816,66.43
RA-63,2022,5,B,Aluno-63,2006.0,,16.0,Masculino,2018.0,Rede Decisão,,,Ametista,Ametista,Topázio,,Topázio,8.282,8.282,,,64.0,8.0,2.0,3.0,8.3,9.1,8.8,8.7,9.417,5.0,,8.2,8.2,9.7,Não,Sim,Fase 6 (2º EM),-1.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.7032946884191017,70.33
RA-64,2022,5,B,Aluno-64,2006.0,,16.0,Masculino,2019.0,Escola Pública,,,Ametista,Topázio,Ametista,,Ametista,7.368,7.368,,,372.0,23.0,9.0,3.0,7.1,8.1,8.1,7.5,8.25,5.0,,4.8,8.2,9.4,Sim,Não,Fase 6 (2º EM),-1.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.8354141569202621,83.54
RA-65,2022,5,B,Aluno-65,2005.0,,17.0,Feminino,2022.0,Escola Pública,,,,,Ametista,,Ametista,7.712,7.712,,,232.0,13.0,6.0,3.0,8.3,7.7,7.5,9.3,7.875,5.0,,9.0,9.5,9.5,Sim,Não,Fase 7 (3º EM),-2.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.8678119071512777,86.78
RA-66,2022,5,B,Aluno-66,2005.0,,17.0,Feminino,2022.0,Escola Pública,,,,,Quartzo,,Quartzo,5.665,5.665,,,768.0,50.0,15.0,3.0,7.5,5.6,7.5,4.5,5.917,5.0,,3.0,6.0,,Não,Não,Fase 7 (3º EM),-2.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9720048463621387,97.2
RA-67,2022,5,C,Aluno-67,2006.0,,16.0,Feminino,2019.0,Escola Pública,,,Ágata,Ágata,Quartzo,,Quartzo,5.195,5.195,,,812.0,56.0,6.0,4.0,5.8,3.0,7.5,3.6,6.889,5.0,,3.0,4.2,3.5,Não,Não,Fase 6 (2º EM),-1.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9122786044931517,91.23
RA-68,2022,5,C,Aluno-68,2006.0,,16.0,Masculino,2019.0,Escola Pública,,,Ametista,Ágata,Ágata,,Ágata,6.438,6.438,,,653.0,40.0,2.0,4.0,8.3,6.0,7.5,4.0,7.944,5.0,,4.7,4.8,2.7,Sim,Não,Fase 6 (2º EM),-1.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.9031027962060755,90.31
RA-69,2022,5,C,Aluno-69,2006.0,,16.0,Masculino,2018.0,Escola Pública,,,Ametista,Ametista,Quartzo,,Quartzo,5.718,5.718,,,756.0,47.0,3.0,4.0,8.3,6.1,7.5,2.5,6.167,5.0,,4.7,2.6,0.3,Não,Não,Fase 6 (2º EM),-1.0,Sem limitações,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9101759031503777,91.02
RA-70,2022,5,C,Aluno-70,2006.0,,16.0,Feminino,2017.0,Escola Pública,,,Ágata,Quartzo,Quartzo,,Quartzo,5.712,5.712,,,757.0,48.0,4.0,4.0,8.8,6.6,5.0,2.9,6.111,5.0,,5.7,2.9,0.2,Não,Não,Fase 6 (2º EM),-1.0,Sem limitações,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.892064533228436,89.21
RA-71,2022,5,C,Aluno-71,2005.0,,17.0,Feminino,2019.0,Escola Pública,,,Ágata,Ametista,Quartzo,,Quartzo,4.332,4.332,,,846.0,58.0,8.0,4.0,7.9,2.0,7.5,1.2,5.833,5.0,,1.3,2.2,0.0,Não,Não,Fase 7 (3º EM),-2.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.8674459439945719,86.74
RA-72,2022,5,C,Aluno-72,2005.0,,17.0,Feminino,2022.0,Escola Pública,,,,,Ametista,,Ametista,7.64,7.64,,,259.0,16.0,1.0,4.0,8.3,7.5,7.5,7.8,8.667,5.0,,7.5,7.8,8.0,Sim,Sim,Fase 7 (3º EM),-2.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.8546094047576692,85.46
RA-73,2022,5,C,Aluno-73,2005.0,,17.0,Feminino,2022.0,Escola Pública,,,,,Quartzo,,Quartzo,5.271,5.271,,,804.0,55.0,5.0,4.0,7.1,3.0,7.5,3.3,7.278,5.0,,4.5,3.0,2.3,Sim,Não,Fase 7 (3º EM),-2.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9125215469055409,91.25
RA-74,2022,5,C,Aluno-74,2006.0,,16.0,Masculino,2022.0,Escola Pública,,,,,Quartzo,,Quartzo,4.989,4.989,,,820.0,57.0,7.0,4.0,9.6,3.3,7.5,2.0,5.833,5.0,,6.0,0.0,0.0,Não,Não,Fase 6 (2º EM),-1.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.8557994524686703,85.58
RA-75,2022,5,F,Aluno-75,2006.0,,16.0,Feminino,2022.0,Escola Pública,,,,,Quartzo,,Quartzo,3.915,3.915,,,855.0,59.0,4.0,4.0,5.4,3.8,6.3,0.0,4.625,5.0,,0.0,0.0,,Não,Não,Fase 6 (2º EM),-1.0,Sem limitações,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.873300208384012,87.33
RA-76,2022,5,F,Aluno-76,2007.0,,15.0,Feminino,2017.0,Rede Decisão,,,Ametista,Topázio,Topázio,,Topázio,9.105,9.105,,,3.0,3.0,1.0,4.0,10.0,9.1,8.1,8.7,9.292,10.0,,9.3,8.3,8.4,Não,Sim,Fase 5 (1º EM),0.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,0,0.35215160100584997,35.22
RA-77,2022,5,F,Aluno-77,2006.0,,16.0,Masculino,2019.0,Escola Pública,,,Quartzo,Quartzo,Quartzo,,Quartzo,3.846,3.846,,,857.0,60.0,5.0,4.0,7.1,2.7,5.0,0.7,4.625,5.0,,0.3,1.8,0.0,Não,Não,Fase 6 (2º EM),-1.0,Não indicado,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.8479029385136235,84.79
RA-78,2022,5,F,Aluno-78,2005.0,,17.0,Masculino,2018.0,Rede Decisão,,,Ametista,Ágata,Ametista,,Ametista,7.04,7.04,,,475.0,29.0,2.0,4.0,8.3,6.6,5.6,7.2,8.0,5.0,,8.7,5.7,7.3,Não,Não,Fase 7 (3º EM),-2.0,Requer avaliação,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.8018510369346812,80.19
RA-79,2022,5,F,Aluno-79,2006.0,,16.0,Feminino,2018.0,Rede Decisão,,,Ametista,Ágata,Ágata,,Ágata,6.847,6.847,,,541.0,31.0,3.0,4.0,5.4,6.3,5.6,8.9,7.292,5.0,,9.5,7.7,9.5,Não,Não,Fase 6 (2º EM),-1.0,Requer avaliação,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.8595871903026888,85.96
RA-80,2022,5,K,Aluno-80,2006.0,,16.0,Feminino,2017.0,Rede Decisão,,,Ametista,Topázio,Ametista,,Ametista,7.29,7.29,,,397.0,26.0,6.0,4.0,9.2,8.3,5.0,7.1,7.625,5.0,,6.5,7.7,7.3,Não,Não,Fase 6 (2º EM),-1.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.8271710079928298,82.72
RA-81,2022,5,K,Aluno-81,2008.0,,14.0,Feminino,2017.0,Rede Decisão,,,Ametista,Topázio,Ametista,,Ametista,7.675,7.675,,,247.0,14.0,2.0,4.0,9.2,9.2,5.0,6.0,7.458,10.0,,5.5,5.2,7.3,Não,Não,Fase 4 (9º ano),1.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0,0.27135036034041327,27.14
RA-82,2022,5,K,Aluno-82,2005.0,,17.0,Feminino,2022.0,Escola Pública,,,,,Ágata,,Ágata,6.596,6.596,,,628.0,37.0,9.0,4.0,8.8,6.8,7.5,5.5,6.417,5.0,,6.0,5.0,,Sim,Não,Fase 7 (3º EM),-2.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9643344489959571,96.43
RA-83,2022,5,K,Aluno-83,2005.0,,17.0,Feminino,2022.0,Escola Pública,,,,,Ágata,,Ágata,6.671,6.671,,,598.0,35.0,8.0,4.0,7.9,6.8,7.5,6.8,5.958,5.0,,6.0,7.5,,Sim,Não,Fase 7 (3º EM),-2.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9361563336166074,93.62
RA-84,2022,5,K,Aluno-84,2005.0,,17.0,Feminino,2018.0,Rede Decisão,,,Ametista,Ametista,Ágata,,Ágata,6.682,6.682,,,596.0,34.0,7.0,4.0,7.1,8.8,5.0,5.8,6.75,5.0,,5.7,6.5,5.2,Não,Não,Fase 7 (3º EM),-2.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9184952057501335,91.85
RA-85,2022,5,K,Aluno-85,2007.0,,15.0,Masculino,2022.0,Escola Pública,,,,,Ágata,,Ágata,6.243,6.243,,,697.0,43.0,10.0,4.0,6.7,7.3,5.0,4.3,5.833,10.0,,5.0,3.5,,Não,Não,Fase 5 (1º EM),0.0,Requer avaliação,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.8722531411789258,87.23
RA-86,2022,5,K,Aluno-86,2006.0,,16.0,Masculino,2016.0,Rede Decisão,,,Topázio,Ametista,Ametista,,Ametista,7.566,7.566,,,286.0,18.0,3.0,4.0,7.5,9.6,5.6,6.7,8.458,5.0,,6.2,7.2,6.9,Não,Sim,Fase 6 (2º EM),-1.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.7061717648866873,70.62
RA-87,2022,5,K,Aluno-87,2007.0,,15.0,Masculino,2021.0,Rede Decisão,,,,Ametista,Topázio,,Topázio,8.712,8.712,,,15.0,6.0,1.0,4.0,8.3,9.6,7.5,8.8,8.5,10.0,,8.3,8.0,10.0,Não,Sim,Fase 5 (1º EM),0.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,0,0.21098826823388708,21.1
RA-88,2022,5,K,Aluno-88,2005.0,,17.0,Masculino,2021.0,Escola Pública,,,,Ametista,Ametista,,Ametista,7.498,7.498,,,312.0,21.0,4.0,4.0,7.1,9.2,5.6,6.5,9.208,5.0,,6.8,6.2,6.4,Sim,Sim,Fase 7 (3º EM),-2.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.7392829322019816,73.93
RA-89,2022,5,K,Aluno-89,2006.0,,16.0,Masculino,2021.0,Escola Pública,,,,Quartzo,Ametista,,Ametista,7.323,7.323,,,383.0,24.0,5.0,4.0,9.6,7.8,7.5,5.9,8.0,5.0,,7.5,5.7,4.7,Sim,Não,Fase 6 (2º EM),-1.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.7777958025862867,77.78
RA-90,2022,5,L,Aluno-90,2009.0,,13.0,Feminino,2019.0,Rede Decisão,,,Topázio,Topázio,Topázio,,Topázio,9.442,9.442,,,1.0,1.0,1.0,4.0,10.0,9.7,9.4,8.5,9.75,10.0,,7.7,8.0,9.8,Não,Sim,Fase 3 (7º e 8º ano),2.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,0,0.3700137500814244,37.0
RA-91,2022,5,L,Aluno-91,2006.0,,16.0,Feminino,2016.0,Rede Decisão,,,Ametista,Ametista,Ágata,,Ágata,6.645,6.645,,,608.0,36.0,8.0,4.0,9.2,5.7,5.6,6.6,7.125,5.0,,5.5,5.7,8.5,Não,Não,Fase 6 (2º EM),-1.0,Requer avaliação,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9014667181870094,90.15
RA-92,2022,5,L,Aluno-92,2006.0,,16.0,Feminino,2016.0,Rede Decisão,,,Topázio,Ametista,Ágata,,Ágata,6.957,6.957,,,501.0,30.0,7.0,4.0,9.2,7.1,5.0,7.4,6.667,5.0,,7.8,5.5,8.8,Não,Não,Fase 6 (2º EM),-1.0,Requer avaliação,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.6759990483399969,67.6
RA-93,2022,5,L,Aluno-93,2007.0,,15.0,Feminino,2016.0,Rede Decisão,,,Ametista,Topázio,Topázio,,Topázio,8.941,8.941,,,6.0,4.0,3.0,4.0,8.3,9.7,8.1,8.5,9.083,10.0,,8.8,8.3,8.4,Não,Sim,Fase 5 (1º EM),0.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,0,0.35670361663020667,35.67
RA-94,2022,5,L,Aluno-94,2007.0,,15.0,Feminino,2018.0,Rede Decisão,,,Ametista,Topázio,Topázio,,Topázio,8.921,8.921,,,7.0,5.0,4.0,4.0,8.3,9.6,8.1,7.7,9.583,10.0,,7.0,6.7,9.5,Não,Sim,Fase 5 (1º EM),0.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,0,0.3402796175079732,34.03
RA-95,2022,5,L,Aluno-95,2005.0,,17.0,Feminino,2022.0,Escola Pública,,,,,Ágata,,Ágata,6.308,6.308,,,685.0,41.0,9.0,4.0,8.3,6.6,7.5,4.8,6.292,5.0,,6.0,8.0,0.5,Não,Não,Fase 7 (3º EM),-2.0,Sem limitações,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9372729615192322,93.73
RA-96,2022,5,L,Aluno-96,2006.0,,16.0,Masculino,2021.0,Escola Pública,,,,Ametista,Ametista,,Ametista,7.54,7.54,,,295.0,19.0,5.0,4.0,9.2,7.8,6.9,6.7,8.5,5.0,,5.7,6.5,8.0,Sim,Sim,Fase 6 (2º EM),-1.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.7379878026470833,73.8
RA-97,2022,5,L,Aluno-97,2007.0,,15.0,Feminino,2017.0,Rede Decisão,,,Ametista,Ágata,Ametista,,Ametista,7.468,7.468,,,328.0,22.0,6.0,4.0,7.5,8.8,5.0,6.9,6.292,10.0,,5.3,6.7,8.8,Não,Não,Fase 5 (1º EM),0.0,Não indicado,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0,0.2682771153357704,26.83
RA-98,2022,5,L,Aluno-98,2007.0,,15.0,Feminino,2017.0,Rede Decisão,,,Topázio,Topázio,Topázio,,Topázio,9.354,9.354,,,2.0,2.0,2.0,4.0,8.8,10.0,9.4,8.5,9.667,10.0,,8.4,8.2,8.9,Não,Sim,Fase 5 (1º EM),0.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,0,0.3379453480679366,33.79
RA-99,2022,5,L,Aluno-99,2006.0,,16.0,Masculino,2019.0,Escola Pública,,,Ágata,Ágata,Ágata,,Ágata,6.158,6.158,,,701.0,44.0,10.0,4.0,8.8,6.3,7.5,5.0,5.833,5.0,,5.7,3.4,5.8,Não,Não,Fase 6 (2º EM),-1.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9379469040807842,93.79
RA-100,2022,4,A,Aluno-100,2009.0,,13.0,Feminino,2019.0,Rede Decisão,,,Ametista,Topázio,Ametista,,Ametista,7.618,7.618,,,268.0,22.0,7.0,4.0,8.8,7.8,5.0,7.6,7.25,10.0,,7.0,7.8,8.1,Não,Não,Fase 3 (7º e 8º ano),1.0,Não indicado,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0,0.37192651484930833,37.19
RA-101,2022,4,A,Aluno-101,2007.0,,15.0,Feminino,2021.0,Escola Pública,,,,Ametista,Ametista,,Ametista,7.305,7.305,,,387.0,31.0,8.0,4.0,7.9,8.3,7.5,7.6,6.833,5.0,,7.2,6.5,9.2,Sim,Não,Fase 5 (1º EM),-1.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.7342706224356732,73.43
RA-102,2022,4,A,Aluno-102,2008.0,,14.0,Masculino,2019.0,Escola Pública,,,Ametista,Ametista,Ágata,,Ágata,6.922,6.922,,,519.0,43.0,9.0,4.0,6.7,7.7,6.9,5.7,6.0,10.0,,4.7,6.8,5.5,Não,Não,Fase 4 (9º ano),0.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0,0.34322579966475386,34.32
RA-103,2022,4,A,Aluno-103,2009.0,,13.0,Feminino,2020.0,Rede Decisão,,,Ágata,Ametista,Topázio,,Topázio,8.107,8.107,,,114.0,11.0,4.0,4.0,7.9,8.7,7.5,7.3,7.708,10.0,,7.3,7.3,7.3,Não,Não,Fase 3 (7º e 8º ano),1.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,0,0.1136991876702726,11.37
RA-104,2022,4,A,Aluno-104,2004.0,,18.0,Masculino,2022.0,Escola Pública,,,,,Ágata,,Ágata,6.315,6.315,,,681.0,61.0,11.0,4.0,7.9,8.7,7.5,3.7,6.708,2.5,,4.8,5.8,0.3,Não,Não,Fase 8 (Universitários),-4.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.8969152906973328,89.69
RA-105,2022,4,A,Aluno-105,2005.0,,17.0,Masculino,2016.0,Rede Decisão,,,Ametista,Ametista,Ágata,,Ágata,6.846,6.846,,,542.0,47.0,10.0,4.0,7.9,8.2,5.6,6.7,7.417,2.5,,7.2,6.2,6.8,Não,Não,Fase 7 (3º EM),-3.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9380093656196322,93.8
RA-106,2022,4,A,Aluno-106,2007.0,,15.0,Feminino,2016.0,Rede Decisão,,,Topázio,Ametista,Ametista,,Ametista,7.973,7.973,,,148.0,13.0,5.0,4.0,9.2,8.0,9.4,7.4,8.375,5.0,,7.8,7.2,7.2,Não,Sim,Fase 5 (1º EM),-1.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,0,0.31862097605546,31.86
RA-107,2022,4,A,Aluno-107,2007.0,,15.0,Feminino,2018.0,Escola Pública,,,Topázio,Ágata,Ágata,,Ágata,6.258,6.258,,,693.0,63.0,12.0,4.0,7.5,6.4,7.5,4.6,6.5,5.0,,3.3,4.3,6.0,Sim,Não,Fase 5 (1º EM),-1.0,Sem limitações,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9783083174649834,97.83
RA-108,2022,4,A,Aluno-108,2005.0,,17.0,Feminino,2019.0,Escola Pública,,,Ágata,Ágata,Quartzo,,Quartzo,5.547,5.547,,,784.0,72.0,15.0,4.0,4.6,7.7,5.0,5.0,6.125,2.5,,3.0,5.8,6.2,Não,Não,Fase 7 (3º EM),-3.0,Não indicado,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9439702725927279,94.4
