id,Tipo,Produto,Ano,Quantidade (L)
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1994,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1995,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1996,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1997,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1998,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1999,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,2000,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,2001,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,2002,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,2003,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,2004,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,2005,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,2006,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,2007,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,2008,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,2009,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,2010,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,2011,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,2012,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,2013,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,2014,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,2015,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,2016,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,2017,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,2018,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,2019,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,2020,500
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,2021,3000
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,2022,4300
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,2023,0
49,de_Vinho acidificado ,Vinho acidificado ,1970,0
49,de_Vinho acidificado ,Vinho acidificado ,1971,0
49,de_Vinho acidificado ,Vinho acidificado ,1972,0
49,de_Vinho acidificado ,Vinho acidificado ,1973,0
49,de_Vinho acidificado ,Vinho acidificado ,1974,0
49,de_Vinho acidificado ,Vinho acidificado ,1975,0
49,de_Vinho acidificado ,Vinho acidificado ,1976,0
49,de_Vinho acidificado ,Vinho acidificado ,1977,0
49,de_Vinho acidificado ,Vinho acidificado ,1978,0
49,de_Vinho acidificado ,Vinho acidificado ,1979,0
49,de_Vinho acidificado ,Vinho acidificado ,1980,0
49,de_Vinho acidificado ,Vinho acidificado ,1981,0
49,de_Vinho acidificado ,Vinho acidificado ,1982,0
49,de_Vinho acidificado ,Vinho acidificado ,1983,0
49,de_Vinho acidificado ,Vinho acidificado ,1984,0
49,de_Vinho acidificado ,Vinho acidificado ,1985,0
49,de_Vinho acidificado ,Vinho acidificado ,1986,0
49,de_Vinho acidificado ,Vinho acidificado ,1987,0
49,de_Vinho acidificado ,Vinho acidificado ,1988,0
49,de_Vinho acidificado ,Vinho acidificado ,1989,0
49,de_Vinho acidificado ,Vinho acidificado ,1990,0
49,de_Vinho acidificado ,Vinho acidificado ,1991,0
49,de_Vinho acidificado ,Vinho acidificado ,1992,0
49,de_Vinho acidificado ,Vinho acidificado ,1993,0
49,de_Vinho acidificado ,Vinho acidificado ,1994,0
49,de_Vinho acidificado ,Vinho acidificado ,1995,0
49,de_Vinho acidificado ,Vinho acidificado ,1996,0
49,de_Vinho acidificado ,Vinho acidificado ,1997,0
49,de_Vinho acidificado ,Vinho acidificado ,1998,0
49,de_Vinho acidificado ,Vinho acidificado ,1999,0
49,de_Vinho acidificado ,Vinho acidificado ,2000,0
49,de_Vinho acidificado ,Vinho acidificado ,2001,0
49,de_Vinho acidificado ,Vinho acidificado ,2002,0
49,de_Vinho acidificado ,Vinho acidificado ,2003,0
49,de_Vinho acidificado ,Vinho acidificado ,2004,0
49,de_Vinho acidificado ,Vinho acidificado ,2005,0
49,de_Vinho acidificado ,Vinho acidificado ,2006,0
49,de_Vinho acidificado ,Vinho acidificado ,2007,0
49,de_Vinho acidificado ,Vinho acidificado ,2008,0
49,de_Vinho acidificado ,Vinho acidificado ,2009,0
49,de_Vinho acidificado ,Vinho acidificado ,2010,0
49,de_Vinho acidificado ,Vinho acidificado ,2011,0
49,de_Vinho acidificado ,Vinho acidificado ,2012,0
49,de_Vinho acidificado ,Vinho acidificado ,2013,0
49,de_Vinho acidificado ,Vinho acidificado ,2014,0
49,de_Vinho acidificado ,Vinho acidificado ,2015,0
49,de_Vinho acidificado ,Vinho acidificado ,2016,0
49,de_Vinho acidificado ,Vinho acidificado ,2017,0
49,de_Vinho acidificado ,Vinho acidificado ,2018,0
49,de_Vinho acidificado ,Vinho acidificado ,2019,0
49,de_Vinho acidificado ,Vinho acidificado ,2020,65000
49,de_Vinho acidificado ,Vinho acidificado ,2021,0
49,de_Vinho acidificado ,Vinho acidificado ,2022,0
49,de_Vinho acidificado ,Vinho acidificado ,2023,2500
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1970,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1971,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1972,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1973,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1974,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1975,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1976,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1977,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1978,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1979,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1980,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1981,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1982,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1983,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1984,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1985,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1986,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1987,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1988,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1989,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1990,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1991,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1992,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1993,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1994,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1995,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1996,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1997,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1998,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,1999,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,2000,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,2001,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,2002,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,2003,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,2004,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,2005,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,2006,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,2007,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,2008,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,2009,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,2010,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,2011,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,2012,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,2013,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,2014,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,2015,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,2016,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,2017,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,2018,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,2019,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,2020,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,2021,543510
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,2022,0
50,de_Mosto parcialmente fermentado ,Mosto parcialmente fermentado ,2023,0
51,de_Outros derivados,Outros derivados,1970,0
51,de_Outros derivados,Outros derivados,1971,0
51,de_Outros derivados,Outros derivados,1972,0
51,de_Outros derivados,Outros derivados,1973,0
51,de_Outros derivados,Outros derivados,1974,0
51,de_Outros derivados,Outros derivados,1975,0
51,de_Outros derivados,Outros derivados,1976,0
51,de_Outros derivados,Outros derivados,1977,0
51,de_Outros derivados,Outros derivados,1978,0
51,de_Outros derivados,Outros derivados,1979,0
51,de_Outros derivados,Outros derivados,1980,0
51,de_Outros derivados,Outros derivados,1981,0
51,de_Outros derivados,Outros derivados,1982,0
51,de_Outros derivados,Outros derivados,1983,0
51,de_Outros derivados,Outros derivados,1984,0
51,de_Outros derivados,Outros derivados,1985,0
51,de_Outros derivados,Outros derivados,1986,0
51,de_Outros derivados,Outros derivados,1987,0
51,de_Outros derivados,Outros derivados,1988,0
51,de_Outros derivados,Outros derivados,1989,0
51,de_Outros derivados,Outros derivados,1990,0
51,de_Outros derivados,Outros derivados,1991,0
51,de_Outros derivados,Outros derivados,1992,0
51,de_Outros derivados,Outros derivados,1993,0
51,de_Outros derivados,Outros derivados,1994,0
51,de_Outros derivados,Outros derivados,1995,0
51,de_Outros derivados,Outros derivados,1996,0
51,de_Outros derivados,Outros derivados,1997,0
51,de_Outros derivados,Outros derivados,1998,0
51,de_Outros derivados,Outros derivados,1999,0
51,de_Outros derivados,Outros derivados,2000,0
51,de_Outros derivados,Outros derivados,2001,0
51,de_Outros derivados,Outros derivados,2002,0
51,de_Outros derivados,Outros derivados,2003,0
51,de_Outros derivados,Outros derivados,2004,0
51,de_Outros derivados,Outros derivados,2005,0
51,de_Outros derivados,Outros derivados,2006,0
51,de_Outros derivados,Outros derivados,2007,0
51,de_Outros derivados,Outros derivados,2008,0
51,de_Outros derivados,Outros derivados,2009,0
51,de_Outros derivados,Outros derivados,2010,0
51,de_Outros derivados,Outros derivados,2011,0
51,de_Outros derivados,Outros derivados,2012,0
51,de_Outros derivados,Outros derivados,2013,0
51,de_Outros derivados,Outros derivados,2014,0
51,de_Outros derivados,Outros derivados,2015,0
51,de_Outros derivados,Outros derivados,2016,0
51,de_Outros derivados,Outros derivados,2017,0
51,de_Outros derivados,Outros derivados,2018,0
51,de_Outros derivados,Outros derivados,2019,0
51,de_Outros derivados,Outros derivados,2020,0
51,de_Outros derivados,Outros derivados,2021,322
51,de_Outros derivados,Outros derivados,2022,247228
51,de_Outros derivados,Outros derivados,2023,652301
